Date	Item	Store	Units Sold	Unit Price	Sales Amount
42796	Xbox One	San Diego	3	249	747
42805	Surface Studio	San Francisco	1	2999	2999
42863	Xbox One S	San Diego	5	299	1495
43811	Surface Book	San Diego	4	1499	5996
43049	Surface Studio	San Francisco	1	2999	2999
43457	Surface Studio	Phoenix	2	2999	5998
42928	Surface Book	San Diego	5	1499	7495
42961	Xbox One	San Francisco	1	249	249
43593	Surface Book	Phoenix	5	1499	7495
43752	Xbox One	San Diego	1	249	249
43066	Surface Book	San Francisco	1	1499	1499
42791	Surface Pro 4	San Diego	4	899	3596
42788	Xbox One S	San Francisco	3	299	897
43743	Surface Pro 4	Phoenix	2	899	1798
43587	Surface Book	San Francisco	2	1499	2998
43623	Surface Studio	Seattle	4	2999	11996
43326	Xbox One S	Los Angeles	5	299	1495
43742	Surface Book	Phoenix	2	1499	2998
43694	Surface Book	Phoenix	2	1499	2998
43775	Surface Studio	Phoenix	5	2999	14995
43322	Xbox One S	San Francisco	1	299	299
43766	Surface Studio	San Diego	2	2999	5998
42963	Surface Pro 4	San Diego	3	899	2697
43647	Surface Studio	Seattle	1	2999	2999
42948	Xbox One	Los Angeles	4	249	996
42974	Xbox One S	Phoenix	1	299	299
42767	Xbox One S	San Francisco	5	299	1495
43169	Xbox One S	San Francisco	4	299	1196
43172	Xbox One S	San Francisco	5	299	1495
43805	Xbox One	San Diego	2	249	498
42909	Xbox One S	Seattle	1	299	299
42963	Surface Studio	Los Angeles	5	2999	14995
43362	Surface Book	Phoenix	1	1499	1499
43137	Surface Studio	Los Angeles	4	2999	11996
43724	Surface Pro 4	San Francisco	2	899	1798
43698	Xbox One	San Francisco	4	249	996
43519	Surface Pro 4	San Francisco	3	899	2697
43465	Surface Book	Los Angeles	4	1499	5996
42834	Xbox One	San Francisco	5	249	1245
43337	Surface Book	Los Angeles	3	1499	4497
43210	Surface Pro 4	San Francisco	4	899	3596
43566	Xbox One S	Phoenix	1	299	299
42976	Xbox One S	San Francisco	1	299	299
42791	Xbox One	Los Angeles	1	249	249
43822	Xbox One	San Francisco	5	249	1245
43334	Xbox One	Los Angeles	5	249	1245
43672	Xbox One	Phoenix	5	249	1245
43786	Xbox One S	San Diego	5	299	1495
42800	Surface Studio	San Francisco	4	2999	11996
42942	Surface Book	San Francisco	5	1499	7495
43239	Surface Pro 4	San Diego	5	899	4495
43801	Surface Pro 4	San Diego	2	899	1798
43800	Xbox One S	San Francisco	4	299	1196
43815	Surface Studio	San Francisco	2	2999	5998
43705	Xbox One S	San Francisco	5	299	1495
43410	Xbox One	San Francisco	2	249	498
42971	Surface Book	Los Angeles	1	1499	1499
43140	Xbox One S	San Diego	3	299	897
42884	Xbox One	Los Angeles	3	249	747
43612	Xbox One S	Seattle	3	299	897
43513	Xbox One S	Seattle	5	299	1495
43526	Surface Studio	Seattle	4	2999	11996
42918	Surface Pro 4	Seattle	4	899	3596
43196	Surface Studio	Phoenix	4	2999	11996
42834	Xbox One	San Diego	5	249	1245
42839	Xbox One S	Seattle	2	299	598
42952	Surface Book	San Diego	5	1499	7495
43185	Xbox One	Los Angeles	4	249	996
43339	Surface Pro 4	Los Angeles	3	899	2697
43048	Surface Pro 4	Seattle	5	899	4495
42768	Xbox One	San Francisco	5	249	1245
43266	Surface Book	San Diego	5	1499	7495
43271	Surface Pro 4	San Francisco	2	899	1798
42846	Xbox One	Phoenix	2	249	498
42860	Surface Book	Phoenix	5	1499	7495
42868	Xbox One S	San Diego	3	299	897
43032	Xbox One	Seattle	3	249	747
43546	Surface Studio	San Diego	2	2999	5998
43000	Surface Studio	San Francisco	4	2999	11996
43574	Xbox One S	Los Angeles	4	299	1196
43148	Surface Pro 4	San Diego	5	899	4495
43714	Surface Book	San Francisco	1	1499	1499
42797	Surface Book	Phoenix	2	1499	2998
43431	Surface Studio	Seattle	5	2999	14995
42868	Surface Book	Seattle	2	1499	2998
43637	Surface Book	Phoenix	4	1499	5996
43346	Xbox One	Los Angeles	4	249	996
42842	Surface Book	San Diego	4	1499	5996
43035	Surface Book	San Diego	1	1499	1499
43460	Xbox One	Phoenix	3	249	747
42999	Surface Book	Seattle	4	1499	5996
43818	Surface Studio	San Francisco	3	2999	8997
42790	Surface Book	Seattle	1	1499	1499
43295	Surface Book	Los Angeles	1	1499	1499
43497	Xbox One S	Los Angeles	2	299	598
43781	Surface Studio	San Diego	5	2999	14995
43471	Surface Studio	San Francisco	3	2999	8997
43374	Xbox One	Phoenix	1	249	249
42762	Surface Book	Seattle	1	1499	1499
43797	Xbox One S	Los Angeles	5	299	1495
43287	Surface Pro 4	San Diego	5	899	4495
42944	Surface Pro 4	Phoenix	2	899	1798
43536	Xbox One	San Diego	2	249	498
42753	Xbox One S	Los Angeles	5	299	1495
42788	Xbox One S	Seattle	1	299	299
43101	Xbox One	San Francisco	2	249	498
43278	Xbox One	San Francisco	1	249	249
43610	Xbox One	Phoenix	4	249	996
42786	Xbox One S	San Francisco	2	299	598
43033	Surface Book	Los Angeles	2	1499	2998
43584	Surface Studio	Los Angeles	3	2999	8997
43550	Surface Studio	San Diego	4	2999	11996
43169	Xbox One S	Phoenix	3	299	897
42866	Surface Studio	Los Angeles	4	2999	11996
43176	Surface Studio	San Francisco	5	2999	14995
43233	Surface Studio	San Diego	4	2999	11996
43735	Surface Pro 4	Phoenix	2	899	1798
43810	Surface Studio	San Francisco	5	2999	14995
43398	Surface Pro 4	Seattle	3	899	2697
42829	Surface Studio	San Francisco	1	2999	2999
43747	Xbox One	Seattle	4	249	996
42864	Xbox One S	Seattle	2	299	598
42873	Xbox One	Los Angeles	4	249	996
43154	Xbox One	Los Angeles	5	249	1245
43814	Surface Book	Seattle	1	1499	1499
43478	Surface Pro 4	Seattle	2	899	1798
43491	Surface Pro 4	Seattle	5	899	4495
43354	Surface Pro 4	San Francisco	4	899	3596
43568	Xbox One S	San Francisco	3	299	897
43439	Surface Pro 4	Los Angeles	1	899	899
42938	Surface Pro 4	Phoenix	1	899	899
43617	Xbox One S	Los Angeles	5	299	1495
42844	Surface Studio	Phoenix	5	2999	14995
43468	Surface Studio	San Francisco	2	2999	5998
43680	Surface Studio	San Francisco	5	2999	14995
43548	Surface Pro 4	Phoenix	1	899	899
43340	Xbox One	San Francisco	2	249	498
43263	Xbox One	Seattle	4	249	996
43784	Surface Studio	San Diego	1	2999	2999
43429	Xbox One	San Diego	4	249	996
43522	Xbox One S	Phoenix	3	299	897
43700	Xbox One	Phoenix	3	249	747
42951	Xbox One S	Seattle	4	299	1196
43083	Xbox One	San Francisco	3	249	747
43041	Xbox One S	Phoenix	5	299	1495
43549	Xbox One S	Phoenix	4	299	1196
43200	Xbox One	Los Angeles	5	249	1245
43714	Xbox One S	San Diego	4	299	1196
43465	Surface Studio	Los Angeles	1	2999	2999
42944	Surface Studio	San Francisco	2	2999	5998
43680	Surface Book	Los Angeles	4	1499	5996
42818	Surface Book	Seattle	1	1499	1499
43225	Surface Book	Los Angeles	1	1499	1499
42773	Surface Pro 4	San Diego	4	899	3596
43114	Surface Studio	San Diego	5	2999	14995
43570	Xbox One S	Phoenix	5	299	1495
43413	Surface Pro 4	Phoenix	1	899	899
43462	Surface Studio	San Francisco	3	2999	8997
43564	Xbox One	Los Angeles	3	249	747
43232	Surface Pro 4	Los Angeles	5	899	4495
43166	Xbox One S	Seattle	3	299	897
43499	Surface Pro 4	Seattle	4	899	3596
43210	Xbox One	Los Angeles	4	249	996
43389	Surface Book	Seattle	1	1499	1499
43178	Xbox One	Phoenix	1	249	249
43210	Xbox One	Seattle	3	249	747
42794	Xbox One S	Seattle	4	299	1196
43012	Surface Studio	Los Angeles	4	2999	11996
43787	Surface Pro 4	San Diego	5	899	4495
43575	Surface Pro 4	Phoenix	2	899	1798
43721	Xbox One S	Los Angeles	4	299	1196
42999	Surface Book	San Diego	4	1499	5996
43347	Xbox One S	Phoenix	1	299	299
43493	Xbox One S	Phoenix	2	299	598
43006	Surface Studio	San Diego	4	2999	11996
43011	Surface Pro 4	San Francisco	4	899	3596
43779	Xbox One	San Francisco	2	249	498
43753	Xbox One	San Francisco	2	249	498
43767	Surface Book	Los Angeles	4	1499	5996
43519	Xbox One	Phoenix	2	249	498
43327	Xbox One	Phoenix	2	249	498
43480	Surface Studio	Seattle	4	2999	11996
43079	Surface Studio	San Diego	5	2999	14995
42858	Xbox One	San Francisco	1	249	249
42755	Xbox One S	San Francisco	1	299	299
42786	Surface Book	Seattle	4	1499	5996
43688	Surface Pro 4	Los Angeles	3	899	2697
43774	Surface Studio	San Diego	5	2999	14995
43090	Surface Book	San Francisco	5	1499	7495
43726	Surface Studio	Phoenix	3	2999	8997
43334	Surface Pro 4	Seattle	1	899	899
43389	Xbox One S	Los Angeles	1	299	299
43808	Xbox One S	Phoenix	1	299	299
42973	Xbox One	San Diego	4	249	996
43624	Xbox One S	Los Angeles	4	299	1196
43464	Surface Studio	San Diego	4	2999	11996
42783	Surface Book	San Diego	4	1499	5996
43252	Xbox One S	Phoenix	4	299	1196
43585	Xbox One	San Diego	5	249	1245
43671	Xbox One	San Francisco	4	249	996
43040	Surface Studio	San Francisco	1	2999	2999
43352	Xbox One	Seattle	2	249	498
42895	Surface Pro 4	San Diego	3	899	2697
42980	Xbox One	Phoenix	2	249	498
43025	Xbox One S	Seattle	3	299	897
43335	Surface Pro 4	Phoenix	4	899	3596
43276	Surface Book	Los Angeles	1	1499	1499
43491	Xbox One	Los Angeles	1	249	249
42968	Surface Book	San Diego	4	1499	5996
43243	Surface Book	Phoenix	3	1499	4497
43460	Xbox One S	Seattle	3	299	897
43075	Surface Book	Seattle	1	1499	1499
43022	Surface Studio	Los Angeles	2	2999	5998
43014	Xbox One	Seattle	3	249	747
42815	Surface Studio	Phoenix	4	2999	11996
43656	Xbox One	Phoenix	1	249	249
43210	Surface Studio	Los Angeles	3	2999	8997
43702	Surface Book	Phoenix	1	1499	1499
43240	Surface Book	Phoenix	2	1499	2998
42870	Surface Studio	Phoenix	5	2999	14995
43673	Surface Book	Los Angeles	2	1499	2998
43795	Surface Book	Seattle	5	1499	7495
43600	Xbox One	Phoenix	1	249	249
43168	Surface Pro 4	Seattle	5	899	4495
43323	Xbox One S	Phoenix	1	299	299
42904	Surface Studio	Los Angeles	4	2999	11996
43798	Xbox One	Los Angeles	3	249	747
43002	Xbox One	Los Angeles	3	249	747
43476	Surface Pro 4	Los Angeles	3	899	2697
43805	Surface Studio	Phoenix	2	2999	5998
42767	Xbox One S	Los Angeles	3	299	897
43602	Xbox One S	San Diego	5	299	1495
43792	Surface Pro 4	Phoenix	3	899	2697
43429	Surface Pro 4	San Francisco	4	899	3596
43254	Surface Studio	Seattle	5	2999	14995
43458	Surface Pro 4	San Francisco	5	899	4495
43638	Surface Book	San Francisco	1	1499	1499
42935	Surface Studio	San Diego	5	2999	14995
43147	Surface Studio	San Diego	4	2999	11996
43337	Xbox One	San Francisco	4	249	996
43304	Surface Book	San Diego	2	1499	2998
42860	Xbox One S	Phoenix	5	299	1495
43789	Xbox One	San Diego	3	249	747
43062	Surface Studio	Los Angeles	2	2999	5998
43269	Surface Studio	San Diego	3	2999	8997
43544	Surface Pro 4	Phoenix	2	899	1798
43383	Surface Book	Los Angeles	1	1499	1499
42786	Surface Studio	San Diego	3	2999	8997
42847	Xbox One S	San Diego	1	299	299
43610	Surface Pro 4	Phoenix	5	899	4495
42987	Surface Book	Phoenix	4	1499	5996
43382	Xbox One S	Phoenix	2	299	598
42940	Surface Studio	Los Angeles	4	2999	11996
42810	Xbox One	Phoenix	3	249	747
43169	Xbox One S	San Diego	1	299	299
43219	Surface Book	Phoenix	3	1499	4497
43677	Surface Pro 4	Phoenix	4	899	3596
43685	Surface Studio	San Francisco	2	2999	5998
43193	Surface Pro 4	Los Angeles	3	899	2697
43303	Xbox One	Phoenix	5	249	1245
42768	Xbox One	Los Angeles	4	249	996
43110	Xbox One	Los Angeles	3	249	747
43009	Surface Studio	Los Angeles	3	2999	8997
42992	Surface Studio	San Diego	4	2999	11996
43682	Xbox One S	San Francisco	3	299	897
43666	Xbox One	Phoenix	3	249	747
43228	Surface Pro 4	San Francisco	1	899	899
43408	Xbox One S	San Francisco	4	299	1196
43094	Xbox One S	San Francisco	1	299	299
43105	Xbox One	Seattle	2	249	498
42855	Surface Studio	Los Angeles	3	2999	8997
43374	Surface Book	San Francisco	2	1499	2998
42861	Surface Studio	Phoenix	3	2999	8997
43435	Surface Pro 4	Los Angeles	5	899	4495
43187	Surface Studio	San Francisco	3	2999	8997
43140	Xbox One	San Diego	5	249	1245
42906	Xbox One S	Phoenix	2	299	598
42763	Xbox One	Phoenix	3	249	747
43157	Surface Studio	San Francisco	1	2999	2999
42907	Surface Studio	San Francisco	1	2999	2999
43278	Xbox One	Seattle	3	249	747
43698	Xbox One S	San Francisco	2	299	598
43447	Xbox One	Seattle	4	249	996
42941	Surface Studio	San Diego	1	2999	2999
43550	Xbox One	Seattle	4	249	996
43196	Surface Book	Phoenix	1	1499	1499
43135	Xbox One S	Seattle	5	299	1495
43234	Xbox One	Phoenix	4	249	996
43343	Surface Pro 4	Seattle	4	899	3596
43325	Xbox One S	Seattle	3	299	897
43824	Xbox One	Los Angeles	3	249	747
43422	Surface Pro 4	San Diego	5	899	4495
43192	Surface Pro 4	Los Angeles	5	899	4495
43338	Surface Book	Los Angeles	5	1499	7495
43282	Surface Pro 4	San Francisco	2	899	1798
42912	Surface Pro 4	San Diego	1	899	899
42861	Xbox One S	San Francisco	4	299	1196
42807	Surface Book	San Diego	1	1499	1499
43053	Surface Book	Phoenix	3	1499	4497
43182	Surface Pro 4	Seattle	3	899	2697
43311	Surface Book	San Diego	1	1499	1499
43292	Xbox One S	Los Angeles	2	299	598
42805	Xbox One S	San Diego	5	299	1495
43317	Xbox One S	Phoenix	4	299	1196
43047	Surface Book	Seattle	3	1499	4497
42984	Surface Book	Los Angeles	5	1499	7495
43088	Surface Pro 4	San Diego	4	899	3596
43267	Surface Book	San Francisco	2	1499	2998
43512	Xbox One S	San Francisco	5	299	1495
43390	Xbox One S	San Diego	4	299	1196
43044	Xbox One	San Francisco	2	249	498
42831	Xbox One	Seattle	3	249	747
43212	Xbox One S	San Diego	5	299	1495
43186	Xbox One	Seattle	5	249	1245
43050	Surface Book	San Francisco	4	1499	5996
43730	Surface Book	San Francisco	1	1499	1499
42901	Surface Pro 4	San Diego	5	899	4495
43592	Surface Studio	San Francisco	1	2999	2999
43108	Surface Studio	San Diego	2	2999	5998
43729	Surface Book	Los Angeles	5	1499	7495
43490	Xbox One S	Los Angeles	4	299	1196
43526	Xbox One	San Diego	3	249	747
43217	Xbox One	Los Angeles	4	249	996
43412	Xbox One	Seattle	1	249	249
42827	Xbox One S	Los Angeles	3	299	897
42990	Surface Pro 4	San Francisco	2	899	1798
42968	Xbox One	San Francisco	1	249	249
43635	Xbox One	Seattle	5	249	1245
43088	Surface Pro 4	Phoenix	3	899	2697
43278	Surface Book	San Francisco	5	1499	7495
43067	Surface Studio	San Francisco	2	2999	5998
43206	Xbox One	Phoenix	5	249	1245
43780	Xbox One	Seattle	3	249	747
42874	Surface Book	San Francisco	5	1499	7495
43712	Xbox One S	San Francisco	4	299	1196
43315	Xbox One	Seattle	4	249	996
43026	Xbox One S	San Diego	2	299	598
43572	Surface Book	San Francisco	2	1499	2998
42948	Surface Studio	Seattle	3	2999	8997
43340	Xbox One S	Los Angeles	2	299	598
42803	Surface Book	San Diego	2	1499	2998
43363	Surface Pro 4	Seattle	5	899	4495
43012	Surface Book	San Diego	3	1499	4497
43069	Surface Book	Los Angeles	2	1499	2998
42927	Surface Pro 4	Seattle	1	899	899
43064	Xbox One S	Los Angeles	3	299	897
42812	Xbox One S	San Francisco	1	299	299
43162	Surface Studio	Los Angeles	1	2999	2999
42907	Xbox One S	San Francisco	4	299	1196
43192	Xbox One S	Seattle	5	299	1495
42967	Surface Studio	San Diego	5	2999	14995
43089	Surface Book	San Diego	2	1499	2998
43013	Surface Studio	San Francisco	4	2999	11996
42768	Surface Pro 4	San Diego	5	899	4495
43000	Surface Studio	Los Angeles	2	2999	5998
42827	Surface Book	Seattle	1	1499	1499
43417	Surface Pro 4	Los Angeles	1	899	899
42929	Surface Book	Seattle	5	1499	7495
43709	Surface Pro 4	Seattle	1	899	899
42738	Surface Studio	Los Angeles	4	2999	11996
43197	Xbox One	Phoenix	4	249	996
42993	Surface Book	San Francisco	5	1499	7495
43380	Surface Pro 4	Seattle	3	899	2697
43235	Xbox One S	Phoenix	2	299	598
43800	Surface Pro 4	San Diego	5	899	4495
43336	Xbox One S	Los Angeles	1	299	299
43471	Xbox One S	San Diego	1	299	299
43643	Xbox One	San Francisco	5	249	1245
43334	Surface Studio	Phoenix	5	2999	14995
42964	Xbox One S	San Francisco	3	299	897
43481	Xbox One S	Los Angeles	2	299	598
43084	Xbox One	Seattle	4	249	996
43737	Surface Book	Seattle	3	1499	4497
43646	Xbox One S	Los Angeles	1	299	299
43455	Surface Pro 4	Phoenix	3	899	2697
43776	Xbox One S	Seattle	5	299	1495
42982	Surface Studio	San Diego	4	2999	11996
42761	Xbox One	Seattle	4	249	996
42865	Xbox One	Phoenix	5	249	1245
42950	Surface Book	Seattle	5	1499	7495
43359	Surface Book	San Francisco	2	1499	2998
43625	Surface Studio	San Diego	5	2999	14995
43539	Surface Pro 4	San Diego	3	899	2697
43219	Surface Book	San Francisco	3	1499	4497
43590	Xbox One S	San Francisco	1	299	299
43438	Surface Studio	Phoenix	3	2999	8997
42964	Surface Studio	San Diego	5	2999	14995
42991	Xbox One S	Los Angeles	5	299	1495
43141	Surface Studio	Los Angeles	4	2999	11996
43073	Surface Studio	Los Angeles	4	2999	11996
42948	Xbox One S	Phoenix	3	299	897
43241	Surface Studio	Los Angeles	3	2999	8997
43358	Surface Studio	Seattle	3	2999	8997
43654	Surface Pro 4	Seattle	3	899	2697
43593	Xbox One S	San Diego	5	299	1495
43328	Surface Pro 4	San Francisco	4	899	3596
43185	Xbox One	San Diego	2	249	498
43266	Surface Pro 4	Los Angeles	1	899	899
42823	Xbox One S	San Diego	5	299	1495
43637	Surface Pro 4	San Francisco	1	899	899
42784	Surface Pro 4	Los Angeles	2	899	1798
42749	Xbox One S	Phoenix	1	299	299
43270	Xbox One	San Francisco	4	249	996
43317	Surface Pro 4	Phoenix	5	899	4495
43266	Surface Pro 4	Phoenix	4	899	3596
43409	Xbox One	Los Angeles	4	249	996
42862	Xbox One S	Los Angeles	2	299	598
42898	Xbox One	Phoenix	2	249	498
43524	Surface Studio	Los Angeles	2	2999	5998
43626	Xbox One S	San Diego	5	299	1495
43257	Surface Book	San Diego	2	1499	2998
43574	Surface Book	Los Angeles	1	1499	1499
43519	Surface Book	Phoenix	5	1499	7495
43668	Xbox One S	Los Angeles	5	299	1495
42941	Surface Studio	San Diego	4	2999	11996
42939	Xbox One S	Seattle	2	299	598
43426	Xbox One S	Phoenix	2	299	598
42805	Surface Studio	San Diego	3	2999	8997
43812	Xbox One S	Phoenix	2	299	598
43161	Surface Pro 4	San Francisco	1	899	899
42743	Xbox One	Seattle	4	249	996
42828	Surface Pro 4	San Diego	2	899	1798
43741	Xbox One	Seattle	3	249	747
43411	Xbox One	San Diego	5	249	1245
43434	Surface Studio	San Diego	5	2999	14995
43693	Xbox One S	Phoenix	4	299	1196
43735	Surface Studio	San Diego	5	2999	14995
42998	Surface Studio	Seattle	4	2999	11996
43454	Xbox One S	Seattle	1	299	299
43044	Surface Pro 4	Los Angeles	5	899	4495
43727	Xbox One S	Phoenix	3	299	897
43090	Surface Book	Seattle	1	1499	1499
43479	Surface Pro 4	Los Angeles	1	899	899
43651	Surface Studio	Seattle	3	2999	8997
43315	Xbox One S	Los Angeles	4	299	1196
43189	Surface Pro 4	Los Angeles	1	899	899
43675	Xbox One S	Phoenix	3	299	897
43029	Surface Book	San Diego	3	1499	4497
43772	Surface Pro 4	Phoenix	5	899	4495
43754	Surface Studio	Phoenix	5	2999	14995
43521	Surface Pro 4	Los Angeles	2	899	1798
43230	Xbox One S	Phoenix	5	299	1495
43725	Xbox One	San Francisco	1	249	249
43397	Xbox One	Phoenix	5	249	1245
43346	Xbox One	Phoenix	4	249	996
42958	Surface Book	San Francisco	2	1499	2998
43738	Surface Book	Seattle	1	1499	1499
43415	Surface Studio	Los Angeles	2	2999	5998
43153	Xbox One S	Los Angeles	4	299	1196
43515	Surface Studio	Los Angeles	1	2999	2999
43609	Surface Pro 4	San Francisco	1	899	899
43523	Xbox One S	Seattle	2	299	598
43175	Xbox One S	San Francisco	3	299	897
43499	Surface Pro 4	San Francisco	2	899	1798
42833	Xbox One S	Phoenix	2	299	598
43073	Xbox One S	Los Angeles	4	299	1196
43177	Surface Studio	San Francisco	5	2999	14995
43052	Surface Book	Seattle	2	1499	2998
42902	Xbox One	Phoenix	4	249	996
42869	Surface Pro 4	San Diego	2	899	1798
42846	Xbox One	San Francisco	2	249	498
43498	Surface Book	San Diego	4	1499	5996
43164	Xbox One	Seattle	4	249	996
42950	Surface Studio	San Diego	3	2999	8997
42804	Xbox One S	San Diego	5	299	1495
43132	Surface Book	Seattle	4	1499	5996
43121	Surface Studio	San Diego	4	2999	11996
43213	Surface Book	San Diego	3	1499	4497
43705	Surface Book	Los Angeles	5	1499	7495
43492	Surface Pro 4	Seattle	2	899	1798
43560	Surface Studio	San Diego	4	2999	11996
43385	Surface Studio	San Diego	2	2999	5998
42969	Xbox One S	San Diego	5	299	1495
42760	Surface Pro 4	San Francisco	3	899	2697
42875	Surface Book	San Francisco	4	1499	5996
43323	Xbox One	San Francisco	2	249	498
43784	Surface Book	Seattle	5	1499	7495
43504	Surface Pro 4	Los Angeles	1	899	899
43429	Surface Studio	Los Angeles	4	2999	11996
43687	Surface Pro 4	Los Angeles	2	899	1798
43542	Surface Book	San Francisco	3	1499	4497
43431	Surface Pro 4	San Diego	4	899	3596
42877	Xbox One S	Los Angeles	3	299	897
43441	Surface Book	Seattle	4	1499	5996
43662	Surface Pro 4	San Diego	1	899	899
43062	Surface Pro 4	San Francisco	2	899	1798
43378	Xbox One	Seattle	5	249	1245
43001	Surface Pro 4	Los Angeles	5	899	4495
43709	Surface Studio	San Francisco	1	2999	2999
42843	Surface Book	Seattle	5	1499	7495
42909	Xbox One	Los Angeles	1	249	249
43800	Surface Studio	San Francisco	4	2999	11996
43829	Xbox One	San Diego	3	249	747
43194	Surface Studio	San Francisco	5	2999	14995
43144	Xbox One S	Seattle	5	299	1495
43123	Surface Pro 4	Los Angeles	2	899	1798
43505	Xbox One S	Los Angeles	1	299	299
43576	Xbox One S	San Francisco	1	299	299
43693	Surface Book	Los Angeles	5	1499	7495
43134	Xbox One S	San Diego	3	299	897
43197	Surface Pro 4	San Diego	3	899	2697
43082	Surface Pro 4	San Francisco	2	899	1798
43819	Surface Studio	Phoenix	1	2999	2999
43043	Xbox One S	Seattle	4	299	1196
43675	Surface Studio	San Diego	5	2999	14995
42942	Xbox One S	Los Angeles	2	299	598
43775	Xbox One S	Los Angeles	2	299	598
42882	Xbox One	Phoenix	2	249	498
43587	Surface Studio	Los Angeles	2	2999	5998
43282	Surface Studio	San Francisco	3	2999	8997
42942	Xbox One S	San Francisco	1	299	299
43062	Xbox One S	Seattle	1	299	299
42909	Surface Studio	San Francisco	4	2999	11996
43616	Surface Pro 4	San Francisco	1	899	899
43352	Surface Pro 4	Los Angeles	4	899	3596
42814	Surface Book	Phoenix	5	1499	7495
